title_id,title,genre,authors,weekdays,length,subscribers,rating,views,likes,status,daily_pass,synopsis
2736,Of Swamp & Sea,SUPERNATURAL,Jay Boulton & Laurel Boulton,WEDNESDAY,31,165539,9.77,3106696,496059,ONGOING,False,"When a monster hunt gone wrong sets two strangers on the same path, they discover their relationship may be more than strictly professional. Enter a world of dangerous beasts, dark magic, and perilous circumstance. When everyone has their secrets, the truth is as murky as the waters of the deepest swamp."
2732,Nomads,FANTASY,Captain Juuter,FRIDAY,26,106505,9.77,1698242,269129,ONGOING,False,"In a world where only special people known as Nomads are allowed to travel, Lance sets out with one goal in mind: to find his missing brother. However, his journey takes an unexpected turn when he meets Satra, a wannabe Nomad with a hidden past, and Saber, a cat with mysterious powers. What starts off as great company soon turns into more than he bargained for when wanted posters start popping up… and he’s being chased by bounty hunters?!"
2731,Defects,FANTASY,mushmello,FRIDAY,4,171157,9.57,647585,78541,ONGOING,False,"An attempted kidnapping leaves Ellie under the protection of a secret society — one that promises to help her learn what she truly is. Amidst monster attacks and a whole new world of magic, she slowly starts to learn more about her foggy past… but her heart starts to feel something new as well. "
2730,Cloud Walker,ACTION,kariyeen,THURSDAY,11,224136,9.48,1850444,208574,ONGOING,False,"Arais: demons that prey on weak-minded humans, plunging their victims into despair and taking control. A selected few of humans who possess supernatural abilities, under the organization of Cloud Walker, are the only ones who can deal with them. Through an unfortunate encounter with an Arai, Kai Wattana is forced to make a deal with one of these demon himself... or is it the other way around?"
2729,Ordeal,ACTION,Brent Bristol,FRIDAY,31,183753,9.74,3934075,358540,ONGOING,False,"Che is just a human in a world full of superpowered ""Kimyos"", but he's determined to become the greatest fighter to ever live. When his beloved mentor is murdered, Che swears vengeance and embarks on a mission to unmask the killer. But soon Che learns that the world of Kimyos is much larger than he ever imagined, and that he himself might be one -- the most powerful Kimyo on Earth, with the power of the sun itself. Will Che be able to harness his new strength, or will he burn up in the heat of this ordeal?"
2728,Be My Villain,ROMANCE,mintibi,FRIDAY,7,277194,9.51,2052362,258523,ONGOING,False,"Mills is your average high school senior, despite having 2 super-agent dads who take down highly dangerous criminals. But during an attack on the city, his dads' arch nemesis, Shadowmaker, ends up saving his life! Being rescued by a supervillain is strange, but it only gets stranger when Shadowmaker asks him out on a date!"
2727,Lady Knight,FANTASY,Lion Illustration,WEDNESDAY,30,232665,9.73,4644906,792535,HIATUS,False,"Aurora is a young orphan who lives in a peaceful abbey, taking care of the outcast that her country's inquisitorial regime leaves out. One night, she discovers that she is marked by a terrible curse and is recruited by an ancient order of knights to train at an elite academy, in order to learn how to control her dangerous abilities. As the first woman admitted in the academy, Aurora is not well received and will have to use all her wits to defeat her opponents in an extraordinary world, where she is even more unusual. "
2726,Here There Be Dragons,FANTASY,"Disteal,Steve Horton,Here There Be Dragons Team",MONDAY,6,96631,9.47,456234,66768,ONGOING,False,"Bree — a Dragonspeaker — receives a message from an ancient, dying dragon that sets her on a perilous journey. Now with the world losing balance, Bree must unite her team of young knights and save the dragon before it's too late..."
2725,Maid for Hire,ROMANCE,"demonicblackcat,Erry Juhana",THURSDAY,24,377195,9.38,7902496,820472,ONGOING,False,"At school, Andrea is the popular girl everyone admires. But that’s all just an image and she has a big secret: she works as a maid in a mansion owned by her nemesis, Alex. A mischievous playboy, Alex has it all — or at least that’s what his classmates think. That’s just an image, too, and at home Alex hides a big secret: he’s unhappy and has few true friends. Will a certain hot-headed maid come to the rescue of this dude in distress? 

​"
2724,Vibe Check!,COMEDY,Ucheomaaa,"THURSDAY,SUNDAY",17,57351,9.46,787252,115699,ONGOING,False,"Uche's very bad day only gets worse when an inter-dimensional dudebro drops down from the heavens to turn his life upside down. Apparently Uche's vibes are so cosmically wack that they can be seen from outer space, and now the Vibe Fairy has made it his mission to beat a sense of purpose back into him. Together with his new, alarmingly ripped guide, Uche will have to tackle life's great challenges and learn to love himself, or die trying. Possibly both."
2723,High Class Homos,COMEDY,Momozerii,"THURSDAY,SUNDAY",45,721695,9.3,41313686,3484228,ONGOING,False,"Princess Sapphia of Mytilene is not into princes. So, when her parents start putting the heat on her to get hitched, she enlists the help of her equally gay best friend, Prince August of Phthia. But will these two royals be able to pull off a convincing sham marriage? More importantly, will Sapphia ever land a date with the castle maids? Follow these high class homos as they navigate life, love, and (occasionally) their actual jobs."
2721,When Jasy Whistles,FANTASY,Cibeles,THURSDAY,33,427991,9.74,11015930,1248653,ONGOING,False,"In ancient times, people believed that the forests of Paraguay were filled with gods and monsters. 

Growing up outside of modern Asuncion, Hela never thought much of the old stories. When her best friend disappears, apparently kidnapped by the legendary Jasy Jatere, however, she learns that the old world is not as dead as she had thought."
2720,Of What Remains,THRILLER,Sillvi Studios,MONDAY,20,83075,9.58,796036,97341,HIATUS,False,"Abandoned at every turn, Kim escapes a violent boyfriend and returns to her rural hometown. But secrets fester from her childhood and worsening politics cast long shadows over the countryside. As tensions boil between families and countries on the edge of cataclysm, what will Kim endure to survive?"
2719,Miez,SF,Hiseki,THURSDAY,5,84738,9.35,303673,32973,ONGOING,False,"In the midst of a centuries-long war between mechanized Miez and beastly Coriez, Sun and Count hunt for a colossal Coriez from their forgotten past. Their journey introduces them to new friends on new planets, but they'll soon learn that their travels come at a cost, and some things are better left hidden."
2717,Gecko Chan,COMEDY,Meritxell Garcia,"MONDAY,THURSDAY",80,78421,9.23,2515971,398166,ONGOING,False,"Gecko Chan is a young monster with uncontrollable strength. After moving to a new city, Gecko will have to learn to fit in a city that wasn't prepared for his monstrous size."
2716,Madame Outlaw,HISTORICAL,"Junk Ren,WmW",FRIDAY,41,275027,9.53,6452682,1020945,ONGOING,False,"1842. Thaddeus murdered Estelle's brother, but only Estelle knows. When he convinces her family that they should be wed, Estelle goes through with the wedding only to steal Thaddeus' coveted map of the Oregon Trail, his horse-drawn carriage, and his stable boy. She then embarks on a nation-wide adventure with a growing band of criminals. Their destination? The West--where she can be free of the oppressive aristocracy she left behind. The only problem is that Thaddeus will do everything in his power to bring her back."
2712,The Build Up,SPORTS,911,MONDAY,46,182793,9.77,5828400,751473,ONGOING,False,"Maru Kang was just an ordinary kid with ordinary interests, until one day his father forces him to watch a soccer game on TV, sparking an obsession with the sport. Filled with determination, he sets a new goal for himself -- to become an amazing soccer player! The only problem is, he has already been proclaimed the “King of the Losers” at his high school. Can Maru overcome the obstacles in his path and transform into a talented and successful soccer player?"
2706,Smity and Majesty,COMEDY,Nekucciola,SUNDAY,41,120583,9.45,2914773,460052,ONGOING,False,"Sparks fly when bumbling Prince Vain meets the enemy kingdom's royal blacksmith, Valka Voima. He might be visiting to broker peace, but that's all about building relationships, right? If only Valka would actually talk to him... Lucky for Vain, after a world-shaking theft threatens the fragile treaty between their kingdoms, the starcrossed Smity and Majesty are stuck on a run together! Will they be able to survive the shenanigans headed their way, or will they kill each other first?"
2705,School Bus Graveyard,THRILLER,lilredbeany,WEDNESDAY,30,700742,9.79,21836955,1939680,ONGOING,False,"Ashlyn is a loner in high school with no friends. But when a fateful visit to a haunted house causes her and her classmates to see monsters at night, she'll be forced to forge bonds to survive."
2704,Finding Wonderland,FANTASY,"roousuu,WmW",WEDNESDAY,40,277260,9.56,4331329,763775,ONGOING,False,"In Wonderland, Alex is the Ace. When tasked with hunting down the nefarious Black Knave and his scourge of Nightmares, Alex begins to have visions of another world beyond: our world. In reality, Alex is a normal teen who has been placed in a dangerous simulation to draw out a scientist’s lost son. And time is quickly running out."
2702,Hand Jumper,THRILLER,SLEEPACROSS,WEDNESDAY,7,194130,9.72,1187388,144258,ONGOING,False,"Sayeon Lee despises Aberrants. They wreak havoc on society with their strange, unthinkable powers. It's just too bad she happens to be an Aberrant herself! Forced to fend for her life in the deadly Aberrant Corps, she's determined to make it to the top, and her unusual ability should help her -- if she can figure out how to use it in time."
2701,Warrior of the Wild,ACTION,"Jingle & DOXO♥️,Brian Koffler,Laura Arce",WEDNESDAY,34,108982,9.45,1850671,300769,ONGOING,False,"Rasmira trained her whole life to become a warrior and replace her father as head of their village. But when her coming-of-age trial is sabotaged and she fails the test, she’s banished to the monster-infested Wild. Her only shot at returning home and reclaiming her honor is to kill the sinister god who controls the realm – or die trying"
2700,LMLY,ROMANCE,edbe,SATURDAY,20,447899,9.51,7207388,799673,HIATUS,False,"Leon is paired up with Sofia, the girl he likes, for a school project. As if this was not enough of an opportunity to bring them together, she proposes a deal to him that will push them closer than they ever expected."
2699,Forever After,COMEDY,"Hannah Patten,Violet Matter,WmW",FRIDAY,40,384282,9.4,12231409,1549983,ONGOING,False,"Robin just wants an easy life. Land a prince, live like a princess; it worked out for Cinderella. Self-respect need not apply.  When her wish to live out a real-life fairytale is misinterpreted by the Fates, she finds herself in the storybook realm of Forever After, only she’s not a princess at all! Cast as the Prince, Robin must fight her way through the broken stories of her youth and restore their happy endings if she ever hopes to return home. Some things in Forever After are not quite as they were written, and Robin is not the only one racing through the tales. Stuck with all the responsibility she never wanted, Robin could be the hero to save them all—but not if the Wicked Witch has anything to say about it. "
2684,Get Schooled,DRAMA,"Yongtaek Chae,GARAM HAN",SUNDAY,44,620279,9.78,19455889,2276828,ONGOING,False,"Hwajin Na’s teaching techniques are pretty violent for someone who works in the Ministry of Education. That being said, when punishments don't seem to work on even the worst of school bullies, there is no better man for the job. Sometimes you can’t get a good education until those bullies are taught a lesson."
